codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;variable;valor;n
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;10837
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;NA;370
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;Baldosa de cemento;4122
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;Capa de cemento sobre tierra;1141
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;No aplica;14562
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);71415
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;Radier sin revestimiento;1633
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;Tierra;20
10;Los Lagos;10101;Puerto Montt;Urbana;p03c;NA;489
10;Los Lagos;10101;Puerto Montt;Urbana;p04;0 piezas;181
10;Los Lagos;10101;Puerto Montt;Urbana;p04;1 pieza;10196
10;Los Lagos;10101;Puerto Montt;Urbana;p04;2 piezas;29799
10;Los Lagos;10101;Puerto Montt;Urbana;p04;3 piezas;24829
10;Los Lagos;10101;Puerto Montt;Urbana;p04;4 piezas;8299
10;Los Lagos;10101;Puerto Montt;Urbana;p04;5 piezas;2297
10;Los Lagos;10101;Puerto Montt;Urbana;p04;6 o más piezas;1098
10;Los Lagos;10101;Puerto Montt;Urbana;p04;No aplica;14562
10;Los Lagos;10101;Puerto Montt;Urbana;p04;NA;2121
10;Los Lagos;10101;Puerto Montt;Urbana;p05;Camión aljibe;470
10;Los Lagos;10101;Puerto Montt;Urbana;p05;No aplica;14562
10;Los Lagos;10101;Puerto Montt;Urbana;p05;Pozo o noria;2285
10;Los Lagos;10101;Puerto Montt;Urbana;p05;Red pública;73679
10;Los Lagos;10101;Puerto Montt;Urbana;p05;Río, vertiente, estero, canal, lago, etc.;1998
10;Los Lagos;10101;Puerto Montt;Urbana;p05;NA;388
10;Los Lagos;10102;Calbuco;Mixta;area;Rural;7555
10;Los Lagos;10102;Calbuco;Mixta;area;Urbana;6016
10;Los Lagos;10102;Calbuco;Mixta;p01;Casa;13239
10;Los Lagos;10102;Calbuco;Mixta;p01;Departamento en edificio;63
10;Los Lagos;10102;Calbuco;Mixta;p01;Mediagua, mejora, rancho o choza;165
10;Los Lagos;10102;Calbuco;Mixta;p01;Móvil (carpa, casa rodante o similar);2
10;Los Lagos;10102;Calbuco;Mixta;p01;Operativo personas en tránsito (no es vivienda);1
10;Los Lagos;10102;Calbuco;Mixta;p01;Otro tipo de vivienda particular;41
10;Los Lagos;10102;Calbuco;Mixta;p01;Pieza en casa antigua o en conventillo;21
10;Los Lagos;10102;Calbuco;Mixta;p01;Vivienda colectiva;36
10;Los Lagos;10102;Calbuco;Mixta;p01;Vivienda tradicional indígena (ruka, pae pae u otras);3
10;Los Lagos;10102;Calbuco;Mixta;p02;Con moradores ausentes;745
10;Los Lagos;10102;Calbuco;Mixta;p02;Con moradores presentes;11183
10;Los Lagos;10102;Calbuco;Mixta;p02;De temporada (vacacional u otro);637
10;Los Lagos;10102;Calbuco;Mixta;p02;En venta, para arriendo, abandonada u otro;1006
10;Los Lagos;10102;Calbuco;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;21
10;Los Lagos;10102;Calbuco;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;134
10;Los Lagos;10102;Calbuco;Mixta;p03a;Hormigón armado;346
10;Los Lagos;10102;Calbuco;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);1021
10;Los Lagos;10102;Calbuco;Mixta;p03a;No aplica;2425
10;Los Lagos;10102;Calbuco;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);8135
10;Los Lagos;10102;Calbuco;Mixta;p03a;Tabique sin forro interior (madera u otro);1430
10;Los Lagos;10102;Calbuco;Mixta;p03a;NA;59
10;Los Lagos;10102;Calbuco;Mixta;p03b;Fonolita o plancha de fieltro embreado;14
10;Los Lagos;10102;Calbuco;Mixta;p03b;Losa hormigón;3
10;Los Lagos;10102;Calbuco;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);621
10;Los Lagos;10102;Calbuco;Mixta;p03b;No aplica;2425
10;Los Lagos;10102;Calbuco;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);9917
10;Los Lagos;10102;Calbuco;Mixta;p03b;Sin cubierta sólida de techo;7
10;Los Lagos;10102;Calbuco;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;517
10;Los Lagos;10102;Calbuco;Mixta;p03b;NA;67
10;Los Lagos;10102;Calbuco;Mixta;p03c;Baldosa de cemento;333
10;Los Lagos;10102;Calbuco;Mixta;p03c;Capa de cemento sobre tierra;109
10;Los Lagos;10102;Calbuco;Mixta;p03c;No aplica;2425
10;Los Lagos;10102;Calbuco;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);10544
10;Los Lagos;10102;Calbuco;Mixta;p03c;Radier sin revestimiento;66
10;Los Lagos;10102;Calbuco;Mixta;p03c;Tierra;5
10;Los Lagos;10102;Calbuco;Mixta;p03c;NA;89
10;Los Lagos;10102;Calbuco;Mixta;p04;0 piezas;22
10;Los Lagos;10102;Calbuco;Mixta;p04;1 pieza;1465
10;Los Lagos;10102;Calbuco;Mixta;p04;2 piezas;3619
10;Los Lagos;10102;Calbuco;Mixta;p04;3 piezas;3276
10;Los Lagos;10102;Calbuco;Mixta;p04;4 piezas;1619
10;Los Lagos;10102;Calbuco;Mixta;p04;5 piezas;510
10;Los Lagos;10102;Calbuco;Mixta;p04;6 o más piezas;269
10;Los Lagos;10102;Calbuco;Mixta;p04;No aplica;2425
10;Los Lagos;10102;Calbuco;Mixta;p04;NA;366
10;Los Lagos;10102;Calbuco;Mixta;p05;Camión aljibe;296
10;Los Lagos;10102;Calbuco;Mixta;p05;No aplica;2425
10;Los Lagos;10102;Calbuco;Mixta;p05;Pozo o noria;2125
10;Los Lagos;10102;Calbuco;Mixta;p05;Red pública;7855
10;Los Lagos;10102;Calbuco;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;775
10;Los Lagos;10102;Calbuco;Mixta;p05;NA;95
10;Los Lagos;10103;Cochamó;Rural;area;Rural;2240
10;Los Lagos;10103;Cochamó;Rural;p01;Casa;2162
10;Los Lagos;10103;Cochamó;Rural;p01;Mediagua, mejora, rancho o choza;36
10;Los Lagos;10103;Cochamó;Rural;p01;Móvil (carpa, casa rodante o similar);3
10;Los Lagos;10103;Cochamó;Rural;p01;Otro tipo de vivienda particular;15
10;Los Lagos;10103;Cochamó;Rural;p01;Pieza en casa antigua o en conventillo;2
10;Los Lagos;10103;Cochamó;Rural;p01;Vivienda colectiva;20
10;Los Lagos;10103;Cochamó;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);2
10;Los Lagos;10103;Cochamó;Rural;p02;Con moradores ausentes;90
10;Los Lagos;10103;Cochamó;Rural;p02;Con moradores presentes;1620
10;Los Lagos;10103;Cochamó;Rural;p02;De temporada (vacacional u otro);358
10;Los Lagos;10103;Cochamó;Rural;p02;En venta, para arriendo, abandonada u otro;172
10;Los Lagos;10103;Cochamó;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;1
10;Los Lagos;10103;Cochamó;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;6
10;Los Lagos;10103;Cochamó;Rural;p03a;Hormigón armado;2
10;Los Lagos;10103;Cochamó;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);58
10;Los Lagos;10103;Cochamó;Rural;p03a;No aplica;640
10;Los Lagos;10103;Cochamó;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);1282
10;Los Lagos;10103;Cochamó;Rural;p03a;Tabique sin forro interior (madera u otro);243
10;Los Lagos;10103;Cochamó;Rural;p03a;NA;8
10;Los Lagos;10103;Cochamó;Rural;p03b;Fonolita o plancha de fieltro embreado;5
10;Los Lagos;10103;Cochamó;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);34
10;Los Lagos;10103;Cochamó;Rural;p03b;No aplica;640
10;Los Lagos;10103;Cochamó;Rural;p03b;Paja, coirón, totora o caña;1
10;Los Lagos;10103;Cochamó;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);1389
10;Los Lagos;10103;Cochamó;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;159
10;Los Lagos;10103;Cochamó;Rural;p03b;NA;12
10;Los Lagos;10103;Cochamó;Rural;p03c;Baldosa de cemento;17
10;Los Lagos;10103;Cochamó;Rural;p03c;Capa de cemento sobre tierra;3
10;Los Lagos;10103;Cochamó;Rural;p03c;No aplica;640
10;Los Lagos;10103;Cochamó;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);1556
10;Los Lagos;10103;Cochamó;Rural;p03c;Radier sin revestimiento;10
10;Los Lagos;10103;Cochamó;Rural;p03c;Tierra;3
10;Los Lagos;10103;Cochamó;Rural;p03c;NA;11
10;Los Lagos;10103;Cochamó;Rural;p04;0 piezas;6
10;Los Lagos;10103;Cochamó;Rural;p04;1 pieza;283
10;Los Lagos;10103;Cochamó;Rural;p04;2 piezas;553
10;Los Lagos;10103;Cochamó;Rural;p04;3 piezas;400
10;Los Lagos;10103;Cochamó;Rural;p04;4 piezas;179
10;Los Lagos;10103;Cochamó;Rural;p04;5 piezas;70
10;Los Lagos;10103;Cochamó;Rural;p04;6 o más piezas;65
10;Los Lagos;10103;Cochamó;Rural;p04;No aplica;640
10;Los Lagos;10103;Cochamó;Rural;p04;NA;44
10;Los Lagos;10103;Cochamó;Rural;p05;No aplica;640
10;Los Lagos;10103;Cochamó;Rural;p05;Pozo o noria;28
10;Los Lagos;10103;Cochamó;Rural;p05;Red pública;576
10;Los Lagos;10103;Cochamó;Rural;p05;Río, vertiente, estero, canal, lago, etc.;985
10;Los Lagos;10103;Cochamó;Rural;p05;NA;11
10;Los Lagos;10104;Fresia;Rural;area;Rural;2467
10;Los Lagos;10104;Fresia;Rural;area;Urbana;2795
10;Los Lagos;10104;Fresia;Rural;p01;Casa;5179
10;Los Lagos;10104;Fresia;Rural;p01;Departamento en edificio;2
10;Los Lagos;10104;Fresia;Rural;p01;Mediagua, mejora, rancho o choza;50
10;Los Lagos;10104;Fresia;Rural;p01;Otro tipo de vivienda particular;16
10;Los Lagos;10104;Fresia;Rural;p01;Pieza en casa antigua o en conventillo;5
10;Los Lagos;10104;Fresia;Rural;p01;Vivienda colectiva;8
10;Los Lagos;10104;Fresia;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);2
10;Los Lagos;10104;Fresia;Rural;p02;Con moradores ausentes;236
10;Los Lagos;10104;Fresia;Rural;p02;Con moradores presentes;4364
10;Los Lagos;10104;Fresia;Rural;p02;De temporada (vacacional u otro);227
10;Los Lagos;10104;Fresia;Rural;p02;En venta, para arriendo, abandonada u otro;435
10;Los Lagos;10104;Fresia;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;7
10;Los Lagos;10104;Fresia;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;49
10;Los Lagos;10104;Fresia;Rural;p03a;Hormigón armado;116
10;Los Lagos;10104;Fresia;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);185
10;Los Lagos;10104;Fresia;Rural;p03a;No aplica;906
10;Los Lagos;10104;Fresia;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);3308
10;Los Lagos;10104;Fresia;Rural;p03a;Tabique sin forro interior (madera u otro);680
10;Los Lagos;10104;Fresia;Rural;p03a;NA;11
10;Los Lagos;10104;Fresia;Rural;p03b;Fonolita o plancha de fieltro embreado;11
10;Los Lagos;10104;Fresia;Rural;p03b;Losa hormigón;2
10;Los Lagos;10104;Fresia;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);99
10;Los Lagos;10104;Fresia;Rural;p03b;No aplica;906
10;Los Lagos;10104;Fresia;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);3952
10;Los Lagos;10104;Fresia;Rural;p03b;Sin cubierta sólida de techo;6
10;Los Lagos;10104;Fresia;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;270
10;Los Lagos;10104;Fresia;Rural;p03b;NA;16
10;Los Lagos;10104;Fresia;Rural;p03c;Baldosa de cemento;215
10;Los Lagos;10104;Fresia;Rural;p03c;Capa de cemento sobre tierra;91
10;Los Lagos;10104;Fresia;Rural;p03c;No aplica;906
10;Los Lagos;10104;Fresia;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);3979
10;Los Lagos;10104;Fresia;Rural;p03c;Radier sin revestimiento;38
10;Los Lagos;10104;Fresia;Rural;p03c;Tierra;2
10;Los Lagos;10104;Fresia;Rural;p03c;NA;31
10;Los Lagos;10104;Fresia;Rural;p04;0 piezas;12
10;Los Lagos;10104;Fresia;Rural;p04;1 pieza;695
10;Los Lagos;10104;Fresia;Rural;p04;2 piezas;1650
10;Los Lagos;10104;Fresia;Rural;p04;3 piezas;1278
10;Los Lagos;10104;Fresia;Rural;p04;4 piezas;442
10;Los Lagos;10104;Fresia;Rural;p04;5 piezas;124
10;Los Lagos;10104;Fresia;Rural;p04;6 o más piezas;57
10;Los Lagos;10104;Fresia;Rural;p04;No aplica;906
10;Los Lagos;10104;Fresia;Rural;p04;NA;98
10;Los Lagos;10104;Fresia;Rural;p05;Camión aljibe;61
10;Los Lagos;10104;Fresia;Rural;p05;No aplica;906
10;Los Lagos;10104;Fresia;Rural;p05;Pozo o noria;921
10;Los Lagos;10104;Fresia;Rural;p05;Red pública;3097
10;Los Lagos;10104;Fresia;Rural;p05;Río, vertiente, estero, canal, lago, etc.;252
10;Los Lagos;10104;Fresia;Rural;p05;NA;25
10;Los Lagos;10105;Frutillar;Rural;area;Rural;2650
10;Los Lagos;10105;Frutillar;Rural;area;Urbana;5260
10;Los Lagos;10105;Frutillar;Rural;p01;Casa;7620
10;Los Lagos;10105;Frutillar;Rural;p01;Departamento en edificio;162
10;Los Lagos;10105;Frutillar;Rural;p01;Mediagua, mejora, rancho o choza;50
10;Los Lagos;10105;Frutillar;Rural;p01;Móvil (carpa, casa rodante o similar);5
10;Los Lagos;10105;Frutillar;Rural;p01;Operativo calle (no es vivienda);1
10;Los Lagos;10105;Frutillar;Rural;p01;Otro tipo de vivienda particular;28
10;Los Lagos;10105;Frutillar;Rural;p01;Pieza en casa antigua o en conventillo;17
10;Los Lagos;10105;Frutillar;Rural;p01;Vivienda colectiva;24
10;Los Lagos;10105;Frutillar;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);3
10;Los Lagos;10105;Frutillar;Rural;p02;Con moradores ausentes;626
10;Los Lagos;10105;Frutillar;Rural;p02;Con moradores presentes;6292
10;Los Lagos;10105;Frutillar;Rural;p02;De temporada (vacacional u otro);398
10;Los Lagos;10105;Frutillar;Rural;p02;En venta, para arriendo, abandonada u otro;594
10;Los Lagos;10105;Frutillar;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;18
10;Los Lagos;10105;Frutillar;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;112
10;Los Lagos;10105;Frutillar;Rural;p03a;Hormigón armado;192
10;Los Lagos;10105;Frutillar;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);207
10;Los Lagos;10105;Frutillar;Rural;p03a;No aplica;1643
10;Los Lagos;10105;Frutillar;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);4783
10;Los Lagos;10105;Frutillar;Rural;p03a;Tabique sin forro interior (madera u otro);934
10;Los Lagos;10105;Frutillar;Rural;p03a;NA;21
10;Los Lagos;10105;Frutillar;Rural;p03b;Fonolita o plancha de fieltro embreado;7
10;Los Lagos;10105;Frutillar;Rural;p03b;Losa hormigón;20
10;Los Lagos;10105;Frutillar;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);150
10;Los Lagos;10105;Frutillar;Rural;p03b;No aplica;1643
10;Los Lagos;10105;Frutillar;Rural;p03b;Paja, coirón, totora o caña;3
10;Los Lagos;10105;Frutillar;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);5384
10;Los Lagos;10105;Frutillar;Rural;p03b;Sin cubierta sólida de techo;4
10;Los Lagos;10105;Frutillar;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;667
10;Los Lagos;10105;Frutillar;Rural;p03b;NA;32
10;Los Lagos;10105;Frutillar;Rural;p03c;Baldosa de cemento;318
10;Los Lagos;10105;Frutillar;Rural;p03c;Capa de cemento sobre tierra;113
10;Los Lagos;10105;Frutillar;Rural;p03c;No aplica;1643
10;Los Lagos;10105;Frutillar;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);5702
10;Los Lagos;10105;Frutillar;Rural;p03c;Radier sin revestimiento;97
10;Los Lagos;10105;Frutillar;Rural;p03c;Tierra;4
10;Los Lagos;10105;Frutillar;Rural;p03c;NA;33
10;Los Lagos;10105;Frutillar;Rural;p04;0 piezas;22
10;Los Lagos;10105;Frutillar;Rural;p04;1 pieza;804
10;Los Lagos;10105;Frutillar;Rural;p04;2 piezas;2582
10;Los Lagos;10105;Frutillar;Rural;p04;3 piezas;1804
10;Los Lagos;10105;Frutillar;Rural;p04;4 piezas;601
10;Los Lagos;10105;Frutillar;Rural;p04;5 piezas;151
10;Los Lagos;10105;Frutillar;Rural;p04;6 o más piezas;97
10;Los Lagos;10105;Frutillar;Rural;p04;No aplica;1643
10;Los Lagos;10105;Frutillar;Rural;p04;NA;206
10;Los Lagos;10105;Frutillar;Rural;p05;Camión aljibe;33
10;Los Lagos;10105;Frutillar;Rural;p05;No aplica;1643
10;Los Lagos;10105;Frutillar;Rural;p05;Pozo o noria;1319
10;Los Lagos;10105;Frutillar;Rural;p05;Red pública;4769
10;Los Lagos;10105;Frutillar;Rural;p05;Río, vertiente, estero, canal, lago, etc.;120
10;Los Lagos;10105;Frutillar;Rural;p05;NA;26
10;Los Lagos;10106;Los Muermos;Rural;area;Rural;4236
10;Los Lagos;10106;Los Muermos;Rural;area;Urbana;3029
10;Los Lagos;10106;Los Muermos;Rural;p01;Casa;7121
10;Los Lagos;10106;Los Muermos;Rural;p01;Departamento en edificio;5
10;Los Lagos;10106;Los Muermos;Rural;p01;Mediagua, mejora, rancho o choza;89
10;Los Lagos;10106;Los Muermos;Rural;p01;Móvil (carpa, casa rodante o similar);12
10;Los Lagos;10106;Los Muermos;Rural;p01;Operativo calle (no es vivienda);1
10;Los Lagos;10106;Los Muermos;Rural;p01;Otro tipo de vivienda particular;23
10;Los Lagos;10106;Los Muermos;Rural;p01;Pieza en casa antigua o en conventillo;7
10;Los Lagos;10106;Los Muermos;Rural;p01;Vivienda colectiva;7
10;Los Lagos;10106;Los Muermos;Rural;p02;Con moradores ausentes;327
10;Los Lagos;10106;Los Muermos;Rural;p02;Con moradores presentes;5998
10;Los Lagos;10106;Los Muermos;Rural;p02;De temporada (vacacional u otro);321
10;Los Lagos;10106;Los Muermos;Rural;p02;En venta, para arriendo, abandonada u otro;619
10;Los Lagos;10106;Los Muermos;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;16
10;Los Lagos;10106;Los Muermos;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;44
10;Los Lagos;10106;Los Muermos;Rural;p03a;Hormigón armado;119
10;Los Lagos;10106;Los Muermos;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);376
10;Los Lagos;10106;Los Muermos;Rural;p03a;No aplica;1275
10;Los Lagos;10106;Los Muermos;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);4499
10;Los Lagos;10106;Los Muermos;Rural;p03a;Tabique sin forro interior (madera u otro);902
10;Los Lagos;10106;Los Muermos;Rural;p03a;NA;34
10;Los Lagos;10106;Los Muermos;Rural;p03b;Fonolita o plancha de fieltro embreado;3
10;Los Lagos;10106;Los Muermos;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);244
10;Los Lagos;10106;Los Muermos;Rural;p03b;No aplica;1275
10;Los Lagos;10106;Los Muermos;Rural;p03b;Paja, coirón, totora o caña;1
10;Los Lagos;10106;Los Muermos;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);5248
10;Los Lagos;10106;Los Muermos;Rural;p03b;Sin cubierta sólida de techo;3
10;Los Lagos;10106;Los Muermos;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;444
10;Los Lagos;10106;Los Muermos;Rural;p03b;NA;47
10;Los Lagos;10106;Los Muermos;Rural;p03c;Baldosa de cemento;145
10;Los Lagos;10106;Los Muermos;Rural;p03c;Capa de cemento sobre tierra;61
10;Los Lagos;10106;Los Muermos;Rural;p03c;No aplica;1275
10;Los Lagos;10106;Los Muermos;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);5669
10;Los Lagos;10106;Los Muermos;Rural;p03c;Radier sin revestimiento;55
10;Los Lagos;10106;Los Muermos;Rural;p03c;Tierra;5
10;Los Lagos;10106;Los Muermos;Rural;p03c;NA;55
10;Los Lagos;10106;Los Muermos;Rural;p04;0 piezas;21
10;Los Lagos;10106;Los Muermos;Rural;p04;1 pieza;703
10;Los Lagos;10106;Los Muermos;Rural;p04;2 piezas;2144
10;Los Lagos;10106;Los Muermos;Rural;p04;3 piezas;1892
10;Los Lagos;10106;Los Muermos;Rural;p04;4 piezas;727
10;Los Lagos;10106;Los Muermos;Rural;p04;5 piezas;222
10;Los Lagos;10106;Los Muermos;Rural;p04;6 o más piezas;98
10;Los Lagos;10106;Los Muermos;Rural;p04;No aplica;1275
10;Los Lagos;10106;Los Muermos;Rural;p04;NA;183
10;Los Lagos;10106;Los Muermos;Rural;p05;Camión aljibe;92
10;Los Lagos;10106;Los Muermos;Rural;p05;No aplica;1275
10;Los Lagos;10106;Los Muermos;Rural;p05;Pozo o noria;2501
10;Los Lagos;10106;Los Muermos;Rural;p05;Red pública;2935
10;Los Lagos;10106;Los Muermos;Rural;p05;Río, vertiente, estero, canal, lago, etc.;412
10;Los Lagos;10106;Los Muermos;Rural;p05;NA;50
10;Los Lagos;10107;Llanquihue;Rural;area;Rural;1409
10;Los Lagos;10107;Llanquihue;Rural;area;Urbana;4727
10;Los Lagos;10107;Llanquihue;Rural;p01;Casa;6009
10;Los Lagos;10107;Llanquihue;Rural;p01;Departamento en edificio;6
10;Los Lagos;10107;Llanquihue;Rural;p01;Mediagua, mejora, rancho o choza;51
10;Los Lagos;10107;Llanquihue;Rural;p01;Móvil (carpa, casa rodante o similar);3
10;Los Lagos;10107;Llanquihue;Rural;p01;Operativo calle (no es vivienda);1
10;Los Lagos;10107;Llanquihue;Rural;p01;Otro tipo de vivienda particular;37
10;Los Lagos;10107;Llanquihue;Rural;p01;Pieza en casa antigua o en conventillo;15
10;Los Lagos;10107;Llanquihue;Rural;p01;Vivienda colectiva;12
10;Los Lagos;10107;Llanquihue;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);2
10;Los Lagos;10107;Llanquihue;Rural;p02;Con moradores ausentes;200
10;Los Lagos;10107;Llanquihue;Rural;p02;Con moradores presentes;5563
10;Los Lagos;10107;Llanquihue;Rural;p02;De temporada (vacacional u otro);115
10;Los Lagos;10107;Llanquihue;Rural;p02;En venta, para arriendo, abandonada u otro;258
10;Los Lagos;10107;Llanquihue;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;9
